Brand,Description,Size,PurchasePrice,VendorNumber,VendorName
36135,Foley Santa Maria Hil Pnt Nr,750mL,17.87,4692,KOBRAND CORPORATION
36136,R Mondavi Bourbon Barrel Cab,375mL,3.97,1392,CONSTELLATION BRANDS INC
36138,Renzo Masi Chianti Rufina,750mL,7.38,10754,PERFECTA WINES
36139,Renzo Masi Chiant Rufina RS,750mL,9.65,10754,PERFECTA WINES
36140,R Mondavi Rum Barrel Merlot,375mL,3.54,1392,CONSTELLATION BRANDS INC
36146,Marques del Atrio Tempranill,750mL,7.89,10754,PERFECTA WINES
36148,Browne Fmly Skull&Chain Cab,750mL,21.99,10754,PERFECTA WINES
36153,Edna Valley Paragon Pnt Nr,750mL,9.58,3252,E & J GALLO WINERY
36154,Frog's Leap Znfdl Napa,750mL,22.66,4425,MARTIGNETTI COMPANIES
36159,F Coppoloa Ivory Dmnd Cab,375mL,5.8,2000,SOUTHERN GLAZERS W&S OF NE
36161,Ch Ste Michelle CV Pnt Gris,750mL,7.94,8673,STE MICHELLE WINE ESTATES
36163,Bee-You Riesling,750mL,5.98,7153,PINE STATE TRADING CO
36164,Forge Cellars Pnt Nr Clsq,750mL,17.41,7545,PEARL LAKE DISTRIBUTORS LLC
36166,XYZ Cabernet Sauvignon,750mL,8.49,653,STATE WINE & SPIRITS
36168,V2G Organic Red Blend,750mL,10.88,653,STATE WINE & SPIRITS
36171,Ch Haut Redon,750mL,8.1,653,STATE WINE & SPIRITS
36176,Angelini Brachetto D'Acqui,750mL,6.49,7153,PINE STATE TRADING CO
36189,Alamos Malbec,375mL,3.33,3252,E & J GALLO WINERY
36190,Apothic Merlot,750mL,8.96,3252,E & J GALLO WINERY
36191,Apothic Pinot Noir,750mL,8.78,3252,E & J GALLO WINERY
36192,Ecco Domani Pinot Grigio,561mL,7.38,3252,E & J GALLO WINERY
36197,Cavit Pinot Noir Delle Vene,187mL 4 Pk,5.8,6785,PALM BAY INTERNATIONAL INC
36199,Four Vines Naked Chard,750mL,8.05,9552,M S WALKER INC
36200,Four Vines Old Vine Zin,750mL,7.99,9552,M S WALKER INC
36206,Stormalong Kingston Black,500mL,8.05,90047,CRUSH WINES
36208,Ch Bellevue Lussac St Emili,750mL,10.34,4425,MARTIGNETTI COMPANIES
36214,Hobo Sonoma Zinfandel,750mL,14.72,1650,Circa Wines
36215,Schmitt Sohne Dry Rslng Qual,750mL,7.23,9552,M S WALKER INC
36216,Flybird Grapefruit Paloma,750mL,7.89,9552,M S WALKER INC
36217,Flybird Prickly Pear Marg Wn,750mL,6.57,9552,M S WALKER INC
36218,Flybird Bld Ornge Marg Wine,750mL,7.99,9552,M S WALKER INC
36222,Ch Graveyron Poujeaux Moulis,750mL,20.13,9165,ULTRA BEVERAGE COMPANY LLP
36223,Ch La Gorre Medoc Cru Bourge,750mL,16.32,9165,ULTRA BEVERAGE COMPANY LLP
36224,Ch La Claymore Lussac St Emi,750mL,18.24,9165,ULTRA BEVERAGE COMPANY LLP
36225,Ch Bernon Becot Puisseguin,750mL,19.99,9165,ULTRA BEVERAGE COMPANY LLP
36226,Zorvino Vineyards Black Wido,750mL,9.08,90058,ZORVINO VINEYARDS
36230,Xplorador Cab Svgn/Merlot,1500mL,6.89,9165,ULTRA BEVERAGE COMPANY LLP
36236,F Coppola Diamond Cab PR 750,750mL,13.79,2000,SOUTHERN GLAZERS W&S OF NE
36237,Murrieta's Well Sauvignon Bl,750mL,11.72,2000,SOUTHERN GLAZERS W&S OF NE
36253,House Wine Lemonade Mixed Pk,2250mL,17.44,10754,PERFECTA WINES
36260,Jam Jar Sweet Blush Rose,750mL,7.84,9552,M S WALKER INC
36262,Skyside Chardonnay,750mL,9.8,8112,MOET HENNESSY USA INC
36263,Purple Hands Lone Oak,750mL,19.35,7153,PINE STATE TRADING CO
36268,Montinore Pnt Nr Ore,750mL,11.84,4425,MARTIGNETTI COMPANIES
36271,Casa Marrone Apassimento Bia,750mL,11.03,90024,VINILANDIA USA
36277,Tenuta Argentiera Vrmntino19,750mL,6.99,2000,SOUTHERN GLAZERS W&S OF NE
36278,Villadoria Barbaresco,750mL,26.02,1956,Contoocook Cider
36284,Gruet Brut,750mL,11.64,17033,SEA BREEZE CELLARS LLC
36285,Villarina Nero D'Avola,750mL,9.52,90024,VINILANDIA USA
36286,Bel Ormeau Blaye Codes de Br,750mL,9.86,10754,PERFECTA WINES
36290,Vieira De Sousa Vintage Port,750mL,51.29,90047,CRUSH WINES
36292,Harken Chard ON PREM ONLY,750mL,6.49,7153,PINE STATE TRADING CO
36293,Musso Dolectto D'Alba,750mL,12.9,10754,PERFECTA WINES
36294,Musso Barbaresco Rio Sordo,750mL,26.31,10754,PERFECTA WINES
36306,Dom Chandon Pinot Meunier,750mL,15.86,8112,MOET HENNESSY USA INC
36312,Cupcake Prosecco Rose,750mL,6.57,9815,WINE GROUP INC
36313,Matsu El Viejo,750mL,34.01,7153,PINE STATE TRADING CO
36315,Matsu El Picaro,750mL,10.34,7153,PINE STATE TRADING CO
36316,Aubert Et Fils Brut,750mL,24.51,7153,PINE STATE TRADING CO
36320,Ch Guiraud Sauternes,375mL,18.54,7153,PINE STATE TRADING CO
36321,Villa Jolanda Extra Dry Pros,750mL,11.76,7153,PINE STATE TRADING CO
36328,Novelty Hill Stillwater Cab,750mL,17.12,9165,ULTRA BEVERAGE COMPANY LLP
36337,Caposaldo Prosecco Rose,750mL,9.14,4692,KOBRAND CORPORATION
36338,Tapiz Las Notas de Jean Clau,750mL,62.06,653,STATE WINE & SPIRITS
36339,Dibon Cava Ice,750mL,10.73,90024,VINILANDIA USA
36342,Louis Vallon Cremant de Brut,750mL,7.43,9165,ULTRA BEVERAGE COMPANY LLP
36343,Robert Debuisson Brgne Chard,750mL,7.74,9165,ULTRA BEVERAGE COMPANY LLP
36344,Latour Pinot Noir Valmoissin,750mL,8.72,9552,M S WALKER INC
36345,Robert Debuisson Coteaux Bou,750mL,7.48,9165,ULTRA BEVERAGE COMPANY LLP
36347,Line 39 Svgn Blanc Spritzer,1000mL,8.72,7153,PINE STATE TRADING CO
36348,Line 39 Pinot Noir Spritzer,1000mL,8.72,7153,PINE STATE TRADING CO
36349,Line 39 Rose Spritzer,1000mL,8.44,7153,PINE STATE TRADING CO
36356,Bogle Rose,750mL,9.08,4425,MARTIGNETTI COMPANIES
36359,Myrrha Blanco Vermut,1000mL,13.07,4425,MARTIGNETTI COMPANIES
36360,Saarstein Riesling QbA,750mL,8.96,10754,PERFECTA WINES
36361,Myrrha Rojo Vermut,1000mL,13.51,4425,MARTIGNETTI COMPANIES
36363,19 Crimes Cali Rose,750mL,9.14,9819,TREASURY WINE ESTATES
36368,Roscato Gold Sweet Red,750mL,8.55,6785,PALM BAY INTERNATIONAL INC
36376,Sebastiani Pnt Nr Sonoma,750mL,10.52,4425,MARTIGNETTI COMPANIES
36378,Mezzacorona Pnt Grigio,1500mL,10.34,9165,ULTRA BEVERAGE COMPANY LLP
36381,Castello del Poggio Pnt Grig,750mL,8.1,4425,MARTIGNETTI COMPANIES
36383,Sofia Blanc de Blancs 750mL,750mL,11.4,2000,SOUTHERN WINE & SPIRITS NE
36386,Kenwood Sonoma Pinot Noir,750mL,11.25,17035,PERNOD RICARD USA
36388,Peter Yealands Rose,750mL,10.32,6785,PALM BAY INTERNATIONAL INC
36393,Tobias Lexi's Estate Svgn Bl,750mL,6.81,9552,M S WALKER INC
36401,Cupcake Light Hearted SvgnBl,750mL,8.66,9815,WINE GROUP INC
36402,R Mondavi Pvt Slct 100% Cab,750mL,8.66,1392,CONSTELLATION BRANDS INC
36403,R Mondavi Pvt Slct 100% Char,750mL,8.38,1392,CONSTELLATION BRANDS INC
36404,Lost Eden Red Blend,750mL,12.58,6213,MHW LTD
36407,Reserve Bread & Butter Cab,750mL,22.57,7153,PINE STATE TRADING CO
36408,Monsanto Il Poggio Chianti C,750mL,45.45,9552,M S WALKER INC
36410,Ken Wright Yamhill-CarltonPN,750mL,26.84,10754,PERFECTA WINES
36414,Buck Shack Brbn Brl Red Blen,750mL,15.86,2000,SOUTHERN GLAZERS W&S OF NE
36419,Biagio Chianti,750mL,7.89,653,STATE WINE & SPIRITS
36420,Mind & Body Pinot Grigio,750mL,9.14,8892,TRINCHERO FAMILY ESTATES
36421,Antinori Tenuta Vermentino,750mL,17.92,8673,STE MICHELLE WINE ESTATES
36425,Sarah Jessica Parker Rose,750mL,11.33,2661,ESPRIT DU VIN
36427,Photograph Cab Svgn North Co,750mL,9.58,9165,ULTRA BEVERAGE COMPANY LLP
36430,Rabble Rose,750mL,13.79,7153,PINE STATE TRADING CO
36432,Veuve du Vernay Ice Rose Sta,750mL,6.66,8735,SURVILLE ENTERPRISES CORP
36433,Saint Cosme Cotes du Rhone,750mL,11.91,9552,M S WALKER INC
36438,Donati Sisters Forever Chard,750mL,10.13,90024,VINILANDIA USA
36445,Coupe de Foudre Sauvignon Bl,750mL,47.29,9165,ULTRA BEVERAGE COMPANY LLP
36446,Montecarlo Fattoria del Teso,750mL,13.33,6280,UNCORKED LLC
36449,Rozes Vintage 2017 Porto,750mL,44.51,1601,VRANKEN AMERICA
36452,Carol Shelton Coquille Rouge,750mL,16.44,90047,CRUSH WINES
36453,Mauritson Dry Creek Zinfande,750mL,19.86,10754,PERFECTA WINES
36454,Rockpile Ridge Vyd Cab Svgn,750mL,40.53,10754,PERFECTA WINES
36455,Rockpile Ridge Vyd Zinfandel,750mL,32.89,10754,PERFECTA WINES
36456,Baron de Rthchld Almaviva 17,750mL,98.68,10754,PERFECTA WINES
36457,Chateau Maris Les Planels,750mL,17.99,10754,PERFECTA WINES
36458,Maris Rouge Oragnic,750mL,10.52,10754,PERFECTA WINES
36459,Chateau Maris Natural Seclti,750mL,14.96,10754,PERFECTA WINES
36460,Patriarche Pere&Fils Brut Rs,750mL,10.52,8735,SURVILLE ENTERPRISES CORP
36461,Patriarche Pere&Fils Brut,750mL,10.73,8735,SURVILLE ENTERPRISES CORP
36462,Dom Ruinart Rose Chmpgne '04,750mL,171.61,8112,MOET HENNESSY USA INC
36464,Dom Ruinart Champagne VTG 07,750mL,162.33,8112,MOET HENNESSY USA INC
36470,Domaine Louis Moreau 17 Chab,750mL,16.23,9552,M S WALKER INC
36471,Sun+Moon Chardonnay,750mL,8.66,3086,FORTIUS BEVERAGE CONSULTANT
36473,The Crossings Svgn Bl Marlbo,750mL,8.38,4425,MARTIGNETTI COMPANIES
36481,Rose All Day Prosecco Rose,750mL,12.41,653,STATE WINE & SPIRITS
36482,B Wise Noble Chardonnay,750mL,37.66,9165,ULTRA BEVERAGE COMPANY LLP
36483,Tommasi Amarone,750mL,39.99,4425,MARTIGNETTI COMPANIES
36488,B Wise Wisdom Red Blend,750mL,19.47,9165,ULTRA BEVERAGE COMPANY LLP
36491,Cinta Pinot Grigio,750mL,7.23,10754,PERFECTA WINES
36499,Cantine Povero Barbera D'Ast,750mL,8.66,9552,M S WALKER INC
36503,Curator Chardonnay Cans,1000mL,9.93,90024,VINILANDIA USA
36508,Pizzolato Paloma Rose Sparkl,750mL,9.33,653,STATE WINE & SPIRITS
36510,Yalumba Y Series Shiraz/Viog,750mL,9.86,9552,M S WALKER INC
36511,Yalumba Y Series Viognier,750mL,7.94,9552,M S WALKER INC
36514,B Wise Wisdom Cabernet Svgn,750mL,24.13,9165,ULTRA BEVERAGE COMPANY LLP
36515,Gambino Cuvee,187mL,1.49,2000,SOUTHERN GLAZERS W&S OF NE
36516,Diora La Belle PN Rose,750mL,9.67,2242,DELICATO VINEYARDS INC
36517,Cantina Di Sorbara Emma Lamb,750mL,7.74,9552,M S WALKER INC
36518,Zardetto Organic Prosecco,750mL,13.07,9552,M S WALKER INC
36523,Ch Macard Brdx Superieur,750mL,10.34,4425,MARTIGNETTI COMPANIES
36524,Ch de Ribebon Brdx,750mL,10.13,4425,MARTIGNETTI COMPANIES
36529,El Enemigo The Enemy Cab Frn,750mL,15.12,9552,M S WALKER INC
36530,El Enemigo The Enemy Malbec,750mL,16.77,9552,M S WALKER INC
36532,La Maison de Rose,1000mL,5.91,9552,M S WALKER INC
36536,In Sheep's Clothing Cabernet,750mL,12.32,90047,CRUSH WINES
36538,Liberty Creek RSV Cab Svgn,1500mL,5.15,3252,E & J GALLO WINERY
36539,Liberty Creek Prem RSV Chard,1500mL,5.33,3252,E & J GALLO WINERY
36540,Liberty Creek Prem RSV Merlo,1500mL,5.36,3252,E & J GALLO WINERY
36541,Liberty Crk Prm RSV Wh Znfdl,1500mL,5.51,3252,E & J GALLO WINERY
36542,MacMurray Ranch Pnt Grigio,750mL,10.8,3252,E & J GALLO WINERY
36544,Oro Bello Rose,750mL,11.33,90024,VINILANDIA USA
36558,Cruz Garcia Real Sangria Re,1500mL,6.66,8320,SHAW ROSS INT L IMP LTD
36559,Montaubret Brut Champagne,750mL,21.47,90047,CRUSH WINES
36570,Flora Springs Trilogy Cal,750mL,42.76,4425,MARTIGNETTI COMPANIES
36573,Matanzas Creek Svgn Bl Sonom,750mL,11.25,9552,M S WALKER INC
36581,Seaside Cellars Rose,750mL,10.45,653,STATE WINE & SPIRITS
36587,Michele Satta Piastraia Supe,750mL,33.11,7153,PINE STATE TRADING CO
36589,Cantina Settecani Lambrusco,750mL,7.53,7153,PINE STATE TRADING CO
36591,Smith & Hook Reserve Cab Svg,750mL,29.03,7153,PINE STATE TRADING CO
36592,Champagne Pommery Cuvee Loui,750mL,103.44,1601,VRANKEN AMERICA
36593,Kith & Kin Chardonnay,750mL,15.03,7153,PINE STATE TRADING CO
36619,Pavette Pinot Noir,750mL,7.74,9552,M S WALKER INC
36620,Talbott Kali Hart Mtry Chard,750mL,10.95,3252,E & J GALLO WINERY
36623,Talbott Sleepy Hollow Chard,750mL,19.72,3252,E & J GALLO WINERY
36625,Talbott Logan Slpy Hl Pnt Nr,750mL,14.18,3252,E & J GALLO WINERY
36630,Chloe Rose Prosecco,750mL,6.84,9165,ULTRA BEVERAGE COMPANY LLP
36635,Le Petit Clamens,750mL,7.79,6280,UNCORKED LLC
36638,Balgera Ca'Fracia Riserva,750mL,25.16,90047,CRUSH WINES
36639,Balgera Valgella,750mL,25.67,90047,CRUSH WINES
36644,Ch Beauregard Pomerol 2019,750mL,47.09,17033,SEA BREEZE CELLARS LLC
36645,Ch Beau Sejour Becot 2019,750mL,48.64,17033,SEA BREEZE CELLARS LLC
36646,Ch Beauvillage Crus Bourg 19,750mL,9.39,17033,SEA BREEZE CELLARS LLC
36647,Ch Cap de Faugeres Castil 19,750mL,10.71,17033,SEA BREEZE CELLARS LLC
36648,Groth Cab Svgn Napa,750mL,39.18,4425,MARTIGNETTI COMPANIES
36650,Ch Charmail Haut Medoc 2019,750mL,15.89,17033,SEA BREEZE CELLARS LLC
36651,Ch Clement Pichon Haut Md 19,750mL,16.01,17033,SEA BREEZE CELLARS LLC
36652,Ch Clos Fourtet St Emilion19,750mL,84.92,17033,SEA BREEZE CELLARS LLC
36654,Ch Croizet Bages Pauillac 19,750mL,28.8,17033,SEA BREEZE CELLARS LLC
36655,Ch d'Arsac Margaux 2019,750mL,15.9,17033,SEA BREEZE CELLARS LLC
36656,Ch de France Rouge Pessac 19,750mL,17.74,17033,SEA BREEZE CELLARS LLC
36657,Ch de La Riviere Fronsac 19,750mL,12.66,17033,SEA BREEZE CELLARS LLC
36658,Ch d'Escurac Medoc 2019,750mL,12.07,17033,SEA BREEZE CELLARS LLC
36659,Ch Desmirail Margaux 2019,750mL,31.03,17033,SEA BREEZE CELLARS LLC
36661,Ch Doisy Daene 2019,750mL,19.35,17033,SEA BREEZE CELLARS LLC
36662,Ch Du Glana St Julien 2019,750mL,19.99,17033,SEA BREEZE CELLARS LLC
36663,Ch du Retout Haut Medoc 2019,750mL,8.55,17033,SEA BREEZE CELLARS LLC
36664,Ch du Tertre Margaux 2019,750mL,32.66,17033,SEA BREEZE CELLARS LLC
36666,Ch Fonreaud Listrac Medoc 19,750mL,13.42,17033,SEA BREEZE CELLARS LLC
36667,Ch Francs Magnus Brdx Supe19,750mL,6.57,17033,SEA BREEZE CELLARS LLC
36668,Ch Godeau St Emilion 2019,750mL,17.85,17033,SEA BREEZE CELLARS LLC
36669,Ch Grand Corbin Despagne 19,750mL,24.99,17033,SEA BREEZE CELLARS LLC
36670,Ch Grand Corbin St Emilion19,750mL,21.23,17033,SEA BREEZE CELLARS LLC
36671,Ch Haut Bailly Pessac Leog19,750mL,80.51,17033,SEA BREEZE CELLARS LLC
36672,Ch Haut Brisson St Emilion19,750mL,20.8,17033,SEA BREEZE CELLARS LLC
36673,Ch Haut Bergey Pessac Leo 19,750mL,19.47,17033,SEA BREEZE CELLARS LLC
36674,Ch Kirwan Margaux 2019,750mL,34.22,17033,SEA BREEZE CELLARS LLC
36675,Ch La Cabanne Pomerol 2019,750mL,29.52,17033,SEA BREEZE CELLARS LLC
36677,Ch La Tour du Pin Figeac 19,750mL,24.82,17033,SEA BREEZE CELLARS LLC
36679,Ch Lalande St Julien 2019,750mL,17.92,17033,SEA BREEZE CELLARS LLC
36680,Ch Lamothe Guignard Sauter19,750mL,18.79,17033,SEA BREEZE CELLARS LLC
36682,Ch Larrivet Haut BrionRoge19,750mL,30.47,17033,SEA BREEZE CELLARS LLC
36683,Ch Larrivet Haut Brion Bl 19,750mL,28.76,17033,SEA BREEZE CELLARS LLC
36685,Ch Latour Martillac Rouge 19,750mL,25.99,17033,SEA BREEZE CELLARS LLC
36686,Ch Les Ormes de Pez St Est19,750mL,21.56,17033,SEA BREEZE CELLARS LLC
36687,Ch Marjosse Bordeaux 2019,750mL,11.64,17033,SEA BREEZE CELLARS LLC
36688,Ch Olivier Blanc Pessac 19,750mL,24.99,17033,SEA BREEZE CELLARS LLC
36689,Ch Olivier Rouge Pessac Le19,750mL,23.85,17033,SEA BREEZE CELLARS LLC
36692,Ch Puygueraud CDB 2019,750mL,11.68,17033,SEA BREEZE CELLARS LLC
36694,Ch Villars Fronsac 2019,750mL,13.15,17033,SEA BREEZE CELLARS LLC
36696,La Chapelle de las Mission19,750mL,54.79,17033,SEA BREEZE CELLARS LLC
36697,La Croix Ducru Beaucaillou19,750mL,33.54,17033,SEA BREEZE CELLARS LLC
36698,La Dame de Bouard St Emil 19,750mL,10.8,17033,SEA BREEZE CELLARS LLC
36700,Le Marquis de Calon St Est19,750mL,22.87,17033,SEA BREEZE CELLARS LLC
36703,Mionetto Prosecco Rose,750mL,11.18,9552,M S WALKER INC
36705,Buzzballz Choco Chiller,187mL,2.71,653,STATE WINE & SPIRITS
36707,Buzzballs Strawberry Rita Ch,187mL,2.66,653,STATE WINE & SPIRITS
36709,Buzzballz Lime Rita Chiller,187mL,2.57,653,STATE WINE & SPIRITS
36710,Buzzballs Peach Chiller,187mL,2.73,653,STATE WINE & SPIRITS
36711,Buzzballs Pineapple Coloda,187mL,2.73,653,STATE WINE & SPIRITS
36715,Uptown Cocktails Straw Marg,1500mL,11.61,653,STATE WINE & SPIRITS
36716,Uptown Cocktails Mango Marga,1500mL,11.61,653,STATE WINE & SPIRITS
36717,Uptown Cocktails Lime Margar,1500mL,12.24,653,STATE WINE & SPIRITS
36718,Uptown Cocktail Chocolatetin,1500mL,11.99,653,STATE WINE & SPIRITS
36722,Weed Cellars Pinot Noir,750mL,5.15,9165,ULTRA BEVERAGE COMPANY LLP
36724,Unshackled Sauvignon Blanc,750mL,14.28,1392,CONSTELLATION BRANDS INC
36725,Buck Shack Pinot Noir,750mL,12.98,2000,SOUTHERN GLAZERS W&S OF NE
36727,Allegrini Poggio Al Tesoro I,750mL,30.19,3252,E & J GALLO WINERY
36731,Barefoot Cellars Pnapl Fruit,1500mL,7.38,3252,E & J GALLO WINERY
36733,Rosa Regale White Sparkling,750mL,10.88,516,BANFI PRODUCTS CORP
36738,Sant Elena Pinot Grigio,750mL,14.96,2000,SOUTHERN GLAZERS W&S OF NE
36742,Anzivino Gattinara,750mL,14.86,3951,HIGHLAND WINE MERCHANTS LLC
36743,Tenuta del Morer Pinot Grigi,750mL,9.05,3951,HIGHLAND WINE MERCHANTS LLC
36744,Nero dei Venti Chianti,750mL,8.5,3951,HIGHLAND WINE MERCHANTS LLC
36746,Paradosso Pinot Grigio,750mL,6.62,3951,HIGHLAND WINE MERCHANTS LLC
36748,Brotte Creation Grosset Cair,750mL,8.96,9165,ULTRA BEVERAGE COMPANY LLP
36751,Brotte Les Hauts de Brvl CDP,750mL,19.86,9165,ULTRA BEVERAGE COMPANY LLP
36760,R M Woodbridge Buttery Chard,1500mL,6.75,1392,CONSTELLATION BRANDS INC
36761,Luke Red Blend,750mL,12.16,9165,ULTRA BEVERAGE COMPANY LLP
36766,Yomi Junmai Ginjo,250mL,4.05,1392,CONSTELLATION BRANDS INC
36770,Yellow Tail Cab Svgn Ausl,1500mL,6.13,4425,MARTIGNETTI COMPANIES
36771,Yellow Tail Merlot Ausl,1500mL,5.97,4425,MARTIGNETTI COMPANIES
36772,Cremaschi Furlotti RSVA Cab,750mL,8.05,7856,Savorian Inc.
36774,Cremaschi Furlotti Sngl Char,750mL,8.66,7856,Savorian Inc.
36775,Day Drinking by LBT Pntn Pnc,375mL,4.05,10754,PERFECTA WINE COMPANY
36778,Les Breteches Ch Kefray Red,750mL,11.48,7451,ROSSI IMPORT LLC
36782,Centine Banfi Pinot Grigio,750mL,8.55,516,BANFI PRODUCTS CORP
36783,Lucienne Chardonnay Lone Oak,750mL,26.14,7153,PINE STATE TRADING CO
36784,Fess Parker Pnt Nr Clone 115,750mL,36.18,7153,PINE STATE TRADING CO
36785,Mark West Pinot Noir,1500mL,13.79,3252,E & J GALLO WINERY
36788,Pleasant Valley Marsala,5000mL,17.97,9165,ULTRA BEVERAGE COMPANY LLP
36790,Gerard Bertrand Aigle Chardo,750mL,20.54,9552,M S WALKER INC
36791,Gerard Bertrand Aigle Pnt Nr,750mL,20.54,9552,M S WALKER INC
36792,Gerard Bertrand ChHspitltRed,750mL,26.48,9552,M S WALKER INC
36793,Gerard Bertrand Cigalus Red,750mL,27.02,9552,M S WALKER INC
36795,Luc Belaire Bleu Limited Edi,750mL,20.4,9165,ULTRA BEVERAGE COMPANY LLP
36797,True Myth Ryder Cup Edt Char,750mL,12.32,7153,PINE STATE TRADING CO
36798,True Myth Ryder Cup Edt Cab,750mL,15.06,7153,PINE STATE TRADING CO
36810,Gerard Bertrand SrceOfJoyRSE,750mL,13.33,9552,M S WALKER INC
36813,Cribari Marsala,1500mL,6.7,3252,E & J GALLO WINERY
36817,Ch D'Agassac 2018,750mL,17.46,7153,PINE STATE TRADING CO
36818,Ch La Connivence 2018,750mL,153.42,7153,PINE STATE TRADING CO
36819,Ch Petit Lion 2018,750mL,54.45,7153,PINE STATE TRADING CO
36820,Ch Larose Figeac 2018,750mL,28.66,7153,PINE STATE TRADING CO
36821,Ch Saint George Cote Pavie18,750mL,35.61,7153,PINE STATE TRADING CO
36822,Ch De Ferrand 2018,750mL,26.12,7153,PINE STATE TRADING CO
36832,Damso Blueberry Soju,375mL,5.33,10754,PERFECTA WINE COMPANY
36835,Damso Original Soju,375mL,5.4,10754,PERFECTA WINE COMPANY
36837,Damso Watermelon Soju,375mL,5.19,10754,PERFECTA WINE COMPANY
36842,Root 1 GEA Cabernet Sauvigno,3000mL,16.77,7153,PINE STATE TRADING CO
36843,Frey Cab Svgn Organic Mendcn,750mL,11.25,10754,PERFECTA WINES
36844,Frey Chard Organic Mendocino,750mL,9.26,10754,PERFECTA WINES
36845,Frey Natural Red Organic Ca,750mL,7.33,10754,PERFECTA WINES
36846,Frey Natural White Organic,750mL,7.33,10754,PERFECTA WINES
36847,Willamette Valley Dijon PN,750mL,17.76,2000,SOUTHERN GLAZERS W&S OF NE
36849,Frey Pnt Nr Organic Mendocno,750mL,14.28,10754,PERFECTA WINES
36850,Frey Svgn Bl Organic Mendcno,750mL,9.52,10754,PERFECTA WINES
36851,Frey Syrah Organic Mendocino,750mL,10.73,10754,PERFECTA WINES
36852,Frey Znfdl Organic Mendocino,750mL,9.58,10754,PERFECTA WINES
36854,Juan Gil Red Blend,750mL,10.88,9552,M S WALKER INC
36859,Brancott Pnt Nr Marlboro,750mL,6.62,17035,PERNOD RICARD USA
36864,Ca' Furlan Extra Dry Cuvee,750mL,11.84,6280,UNCORKED LLC
36868,Dunn Cab Svgn Howell Mtn,750mL,62.49,10754,PERFECTA WINES
36874,Yellow Tail Merlot Ausl,750mL,4.63,4425,MARTIGNETTI COMPANIES
36877,Cava Galda Brut,750mL,10.34,6280,UNCORKED LLC
36878,Lua Jazz Sparkling,750mL,12.98,6280,UNCORKED LLC
36882,Trentadue La Storia PetitSir,750mL,18.06,6280,UNCORKED LLC
36883,Trentadue La Storia Chardonn,750mL,16.44,6280,UNCORKED LLC
36884,Trentadue La Storia Merlot,750mL,16.44,6280,UNCORKED LLC
36886,Keenan Merlot Spring Mountai,750mL,48.38,6280,UNCORKED LLC
36889,Bellissima Zero Sugar Sparkl,750mL,13.01,9165,ULTRA BEVERAGE COMPANY LLP
36890,XOBC Sparkling Rose,750mL,15.23,9165,ULTRA BEVERAGE COMPANY LLP
36891,Campet Ste Marie Pays D'OcCh,750mL,9.2,9650,WINE MANAGER LLC
36892,Lady Francoise Brut,750mL,12.06,9650,WINE MANAGER LLC
36895,Billecart Salmon Bruit Sous,750mL,55.19,10754,PERFECTA WINE COMPANY
36903,EverEarth Cabernet Sauvignon,750mL,9.67,653,STATE WINE & SPIRITS
36909,Fattoi Brunello di Montalcin,750mL,35.94,6280,UNCORKED LLC
36910,Uptown Ruby Grapefuit Cockta,1500mL,11.99,653,STATE WINE & SPIRITS
36911,Uptown Cocktails Ice Tea,1500mL,12.32,653,STATE WINE & SPIRITS
36912,Uptown Cocktails Pina Colada,1500mL,11.91,653,STATE WINE & SPIRITS
36913,Buzzballz Sour Apple Chiller,187mL,2.71,653,STATE WINE & SPIRITS
36914,Buzzballz Watermelon Chiller,187mL,2.57,653,STATE WINE & SPIRITS
36926,Broken Earth Ltd Rls Petit,750mL,7.09,9552,M S WALKER INC
36928,Nielson Santa Rita Hills Pn,750mL,16.1,9552,M S WALKER INC
36929,Nielson 95X Chardonnay,750mL,11.93,9552,M S WALKER INC
36930,Marques de Irun Verdjo,750mL,5.15,9552,M S WALKER INC
36931,Broken Earth Ltd Rls Grenach,750mL,6.8,9552,M S WALKER INC
36941,Vigna Marrucheto Brunello di,750mL,84.66,516,BANFI PRODUCTS CORP
36943,Three by Wade Rose,750mL,12.83,90024,VINILANDIA USA
36945,Frescobaldi Remole Bianco,750mL,8.1,8320,SHAW ROSS INT L IMP LTD
36955,Krasna Hora Unfiltered Riesl,750mL,14.28,90064,AHTEL WINES
36959,Gaja Barbaresco,750mL,144.73,6891,TERLATO WINES INT'L
36960,Secondo Cerchio Rubis Rosso,750mL,20.68,9165,ULTRA BEVERAGE COMPANY LLP
36961,Vite Colte SpassoRoss Passit,750mL,13.07,9165,ULTRA BEVERAGE COMPANY LLP
36962,Browne Fam Vyds Visionary Rd,750mL,11.56,10754,PERFECTA WINE COMPANY
36964,Livon Colli Orientali,750mL,14.7,7153,PINE STATE TRADING CO
36965,Angelini Prosecco,200mL,3.28,7153,PINE STATE TRADING CO
36973,Lambert Estate The Chocolati,750mL,13.07,6280,UNCORKED LLC
36975,Lambert Estate The Commitmen,750mL,17.33,6280,UNCORKED LLC
36977,Lambert Estate Thoroughbred,750mL,16.77,6280,UNCORKED LLC
36978,Reserve des Diacres Chateaun,750mL,15.89,9165,ULTRA BEVERAGE COMPANY LLP
36979,Napanook by Dominus 2018,750mL,55.17,2000,SOUTHERN GLAZERS W&S OF NE
36980,Dominus Estate 2018,750mL,202.02,2000,SOUTHERN GLAZERS W&S OF NE
